num,position
1,-3.668158765084371
2,-4.663576992466501
3,-5.0720602938330455
4,-4.427680475462202
5,-4.634498379230529
6,-4.669323663024825
7,-4.464013475880336
8,-5.286791186294149
9,-5.2699350889795955
10,-5.982511842614926
11,-5.52663055303478
12,-4.5691444324544905
13,-5.192222632603254
14,-5.50747655207479
15,-5.7671349388234745
16,-5.21544874461682
17,-5.506063623954032
18,-5.09006400520928
19,-5.424239266105218
20,-4.87786061996556
21,-5.161024454429151
22,-5.15872059989216
23,-3.979004571495879
24,4.718555409276753
25,4.247394597991189
26,4.546852245432758
27,5.238277287799416
28,4.4793988807012575
29,3.4253166849068517
30,3.737387597334539
31,5.393328872446734
32,4.433835934371217
33,5.199779836882277
34,5.770445201528165
35,5.225940122969723
36,3.951198773651356
37,5.704699705148876
38,5.194145465288377
39,4.8225161360477635
40,4.645636069981858
41,4.922492648421514
42,4.582310193267027
43,5.287051933880154
44,5.1476003159912604
45,5.81017529290801
46,3.0375337608710584
47,3.3266372852780908
48,3.733393571185804
49,4.306642589735546
50,4.397272579564817
51,5.205128025835297
52,4.652961155385322
53,4.44925626865912
54,4.584233449523856
55,4.984583069271995
56,4.068638979277095
57,4.321578696154409
58,5.598078109031675
59,4.640626222838778
60,4.297303188793347
61,4.282136045708757
62,4.793994891225013
63,4.861662391801193
64,4.874348075259672
65,3.8838551985221628
66,4.150328052038951
67,5.702272783539215
68,4.458262761385006
69,5.150428808214755
70,5.257423321860124
71,4.698954461078664
72,5.407097009062461
73,5.470630769474287
74,4.498180790558701
75,4.914415698219161
76,4.840504136609628
77,5.072324189930908
78,4.910769981175802
79,3.643439083042299
80,4.865114017798106
81,4.042720707232082
82,4.207879402405066
83,4.856599643375478
84,4.194417367399268
85,4.465336155229256
86,5.516502526442984
87,4.320386267284471
88,4.3960614476810544
89,4.307179238967729
90,5.514990004010393
91,5.336370864672229
92,4.832768390494504
93,4.650033029687792
94,5.346018432717477
95,5.253527294104412
96,5.508613286336422
97,3.8025413632784364
98,5.6457462390202515
99,5.112924938644969
100,4.991076880845409
101,4.616629153635934
102,4.45466212058264
103,4.285956352261779
104,5.592800936839543
105,4.6488330517101435
106,5.301755890328234
107,4.555202883769001
108,4.08820415210714
109,5.483406920927056
110,4.57535393039155
111,4.650510943168802
112,4.4443637134811365
113,5.57290082286783
114,4.824960566117058
115,4.992676559600602
116,4.747864357788032
117,-4.391224923325088
118,4.994741564784222
119,3.7281792727806966
120,4.340995154379687
121,5.117033230582621
122,5.544929734691269
123,4.425290301783594
124,4.091621196967774
125,3.810940043413387
126,-4.473207394052339
127,-4.361930718585083
128,-4.510054623555857
129,-5.382598457973138
130,-5.760833066415946
131,-3.981086127736118
132,-4.24723551803832
133,-4.44059279044458
134,4.482680044031387
135,5.412114665367454
136,4.626194302008333
137,4.396780206392039
138,5.51925227272662
139,5.0319725981148125
140,4.142930174932008
141,5.9452789493074505
142,4.658306548661342
143,3.9246322481694556
144,-3.4775090218077747
145,-6.0689784161287115
146,-5.82380485671901
147,-5.473095427441286
148,-5.275050445767708
149,-5.101678339546134
150,-5.047648355113541
151,-5.522887102069419
152,-4.3405641522349185
153,-5.030012242584374
154,-4.396048179446979
155,-4.620744333126947
156,-5.525029540021473
157,-4.273857474059913
158,-5.087279280338121
159,-4.812734999660153
160,-5.291341298383509
161,-5.86517084418166
162,-3.8875219974636526
163,-4.409440647905052
164,-5.009120915308387
165,-5.173209555957703
166,-5.00684495272173
167,-4.962332677073588
168,-5.447537458787983
169,-5.2999206230465745
170,-5.276694920565895
171,-5.296278373545864
172,-4.380399659196243
173,-5.443927169207177
174,-5.20050450783442
175,-5.394469354014328
176,-5.538441500488085
177,-5.536420457775153
178,-4.150046241118974
179,-3.707688437588164
180,-3.7830696617159187
181,-5.161572946496538
182,-5.513747624457029
183,-4.565564704538385
184,-5.006434132257924
185,-4.848875728561497
186,-4.261991852214413
187,-5.65985619815748
188,-6.124552544121615
189,-4.312980606583132
190,-5.733275990663085
191,-5.3805320186321755
192,-4.725837241544964
193,-5.115120463732872
194,-6.1482926479584314
195,-4.951204358941828
196,-5.292274158322659
197,-5.243142129873881
198,-4.560557435243888
199,-5.241407492959227
200,-4.9268742500079306
201,-4.675453821978019
202,-6.276964118744668
203,-4.046914492671114
204,-5.2292216589955824
205,-4.224223933452958
206,-4.865078325895986
207,-4.93777436721272
208,-5.27051831322312
209,-3.7984408465245023
210,-4.562727865557992
211,-4.93683273490698
212,-4.623031198501575
213,-5.225861222631922
214,-5.200576043434852
215,-3.688640854757182
216,-3.966024311732033
217,-5.7818862792824355
218,-4.654639165705028
219,-5.24392514527674
220,-4.821552814677075
221,-5.494146052073359
222,-5.075303156931561
223,-5.212145596895406
224,-5.491053926800524
225,-5.333563042333813
226,-5.710654397977253
227,-5.3608726722421896
228,-4.00355485524166
229,-5.726690616438308
230,-3.9960038826246658
231,-5.037261513223664
232,-5.234789568891516
233,-4.240848928627514
234,-4.75107653552592
235,-4.875302721951609
236,-5.510723840712832
237,-4.408695004800118
238,-4.864546582890609
239,-5.361604917875984
240,-5.033637404672775
241,-5.10044345157662
242,-4.828614391647013
243,-5.272439315190793
244,-5.827509921374999
245,-4.625467222591166
246,-4.65587041659782
247,-5.5478109252881325
248,-3.776812976703267
249,-3.6848089262015504
250,4.506031996954299
251,-4.758288300918803
252,-5.233212771045479
253,-5.816584377790404
254,-5.484777310604379
255,-5.992174908000654
256,-4.285576806809869
257,-5.055019376954331
258,-4.79670439781229
259,-5.149994617683693
260,-5.025038363585617
261,-5.124146788897552
262,-4.806053801051964
263,-4.717342129623406
264,-4.941889435141706
265,-4.5570847323286845
266,-5.0440638103419255
267,-5.450591384540624
268,-5.697260632918044
269,-4.397115118652783
270,-3.882457534455625
271,-4.18076818268432
272,-3.6451510267215026
273,-4.491661692382978
274,-3.9498411135873557
275,-5.9139364253552085
276,-5.835506373854765
277,-5.674447751664631
278,-4.539457843233466
279,-3.730312413014909
280,-4.143274492550555
281,-4.77284740572113
282,-5.4617850573345095
283,-5.0629043758191905
284,-5.415201813270962
285,-4.725793833979848
286,-4.796913574550226
287,-4.563038785703883
288,-5.071291242375839
289,-4.8791983647437025
290,-5.934277848899185
291,-5.353226841443039
292,-4.240609781270623
293,-4.572629250512175
294,-4.976328071003017
295,-5.07476402470612
296,-5.150985392881018
297,-5.011848766088094
298,-4.7313265596923015
299,-4.741485499959708
300,-4.8619144822595395
301,-4.982778588075993
302,-4.181179073174093
303,-5.844763692913237
304,-5.44379432930411
305,-5.625373153454096
306,-5.191614094335948
307,-5.595407540630271
308,-5.596451023285994
309,-3.7556642198802948
310,-6.038342367821428
311,-3.6545626668742344
312,4.425916792098924
313,5.805427577019511
314,4.808417023855329
315,5.0433333989363405
316,4.584898781039845
317,5.481514683873069
318,4.229974734432744
319,3.8048286426133764
320,3.959468038780731
321,-4.750904127509131
322,-6.238145951972682
323,-5.848244331539516
324,-5.899540079549112
325,-3.999777404717733
326,-5.957070384701266
327,-4.671729631248908
328,-4.814991603351711
329,-5.439847571015866
330,-4.114202535027534
331,-4.723520959836492
332,-5.037166315366619
333,-4.976879248795358
334,-4.60263953673973
335,-5.034451510455269
336,-4.65659849179858
337,-4.093478709192087
338,-4.250306182688266
339,-5.407312507288868
340,-5.951703692760255
341,-4.710509577374107
342,-4.328704151781841
343,-5.078819795195944
344,-5.653844965401193
345,-5.514251297031951
346,-5.3456605507436254
347,-3.8192608826916175
348,3.991974480805986
349,-4.489036679017673
350,-5.965594304851669
351,-4.583731625856593
352,-5.373071183595557
353,-4.934881999561083
354,-5.144627644159934
355,-5.093314060495304
356,-5.533977865163282
357,-4.273652433316446
358,-5.127607146925786
359,-4.3178818710216005
360,-4.709974905825733
361,-5.195433103966447
362,-5.022550640531842
363,-5.478043745962282
364,-4.27243039155456
365,-4.718388864236718
366,-4.5176755109890205
367,-4.776020605455951
368,-5.16089834606984
369,-4.24344861786397
370,-4.741759228761708
371,-5.088169580726085
372,-4.408020741855219
373,-4.833917422478542
374,-4.030805104031718
375,-4.723583944184593
376,-4.309520140585795
377,-3.6745554705768484
378,-3.453122743008283
379,-4.741908784290388
380,-4.87344644852117
381,-4.590928040611195
382,-5.024300360901903
383,-6.117839675735663
384,-4.100552306611471
385,-5.813234917664259
386,-4.296135902079823
387,-4.127812950775837
388,-5.289519762514581
389,-5.1032299827444945
390,-3.9063961167612815
391,-3.8598465625655454
392,-4.827154378414935
393,-4.581505053414999
394,-4.806688262702881
395,-5.283971236346643
396,-5.129489883748281
397,-5.366714032400603
398,-5.275052604746213
399,-3.895083795327796
400,-4.460498548554604
401,3.088968087102014
402,-5.741864243555332
403,-2.8142943353544965
404,-3.3376791450278587
405,-6.02143195481421
406,-5.055766522388872
407,-5.078813449098019
408,-5.1311016780397285
409,-4.145873030472121
410,-5.750612276991158
411,-5.147741608774523
412,-5.172245467017169
413,-4.993120352069667
414,-4.458551577064764
415,-4.822191973340306
416,-4.907627867407545
417,-5.387936305381387
418,-5.0019922512450465
419,-5.274124890942433
420,-4.721222192687112
421,-5.444679645394352
422,-4.86606840944285
423,-5.342720160646475
424,-4.790275684573519
425,-5.2211376652124875
426,-5.316926262351657
427,-4.391355532159169
428,-5.0244222035617785
429,-4.829146030682862
430,-4.462913584887415
431,-4.443719597738429
432,-6.205253154135368
433,-5.8282835898420915
434,-4.716633655641056
435,-5.154986297904927
436,-5.28467462619658
437,-5.722570573321728
438,-4.072675940935023
439,-4.162988486440076
440,-3.990787631111832
441,-5.231476522715727
442,-4.059640792096215
443,-5.986303867695368
444,5.169205625102954
445,-2.6942610775829507
446,5.791951270597382
447,6.298409683695489
448,5.961818433396575
449,4.944146674721331
450,4.732263725351558
451,4.966018944978092
452,4.864188504502851
453,4.159530472143128
454,5.7763172260582145
455,4.058368513192047
456,5.306244235228675
457,5.140620788497332
458,4.403286818857687
459,5.401282097848522
460,4.52243372406431
461,5.335920364997012
462,5.45749189918531
463,4.1637330948663
464,4.437035448864821
465,4.442438710036399
466,5.446388764178241
467,4.455222420165462
468,3.7967610049805636
469,4.8986072123479385
470,4.568054588500335
471,5.0466960026365015
472,6.112534349337903
473,4.332134726935708
474,3.6026186558069213
475,5.769374605047759
476,3.5444014943254754
477,-5.220111293269727
478,-3.1015848349044672
479,-5.991113707289742
480,-5.527583939155203
481,-5.335409802626736
482,-5.641524425826492
483,-5.195085220624536
484,-4.379720129775628
485,-4.664930770060945
486,-3.7317031951016943
487,-4.568911635348448
488,-4.333144208758794
489,-5.409910363192429
490,-5.088103425023471
491,-4.369588929908785
492,-3.783180932583175
493,-3.756529762300767
494,-3.967241444538468
495,-5.677509354508943
496,-4.870559511070209
497,-4.856235688110077
498,-4.526452959501848
499,-4.334922266395473
500,-4.952883545856926
501,-4.116842777501986
502,-4.18422113328953
503,-4.2120020155114135
504,-5.478688508315821
505,-3.8902710235072586
506,-4.196738546631722
507,-3.8652125541041933
508,-3.4883690596620625
509,5.085197078081311
510,4.261100708874665
511,2.9828963906498007
512,5.336158460151346
513,5.513148540843922
514,3.9853693438601034
515,5.129640207756514
516,4.264482601637988
517,4.457610075769946
518,5.168434375743466
519,4.813943893939207
520,5.94565754005464
521,5.738786321782159
522,5.36484192693967
523,5.317465294375268
524,4.861551591586277
525,5.268942438214763
526,5.09306092853646
527,4.788359153418133
528,4.640161379708916
529,4.884582127879488
530,4.595680736479309
531,4.039006459478703
532,4.075285251119599
533,4.612720999815799
534,5.643540372800739
535,4.271328876798163
536,4.004623235538578
537,4.565020950260264
538,5.590305309588446
539,5.3864115794181835
540,4.360376451298558
541,-4.192617091451842
542,-3.2762155249582747
543,-5.013022504861135
544,-5.390609905406841
545,-4.629828193651775
546,-4.725509231954044
547,-4.596210280506354
548,-4.779299764148648
549,-5.154472930964347
550,-5.281210652758261
551,-4.342963763022629
552,-5.875301335310978
553,-5.534418541728274
554,-4.037169253461814
