num,position
1,-2.0386598423597917
2,-2.80137271425658
3,-2.896599599185339
4,-1.6410961073656445
5,-1.2126094716260525
6,-1.412096482540182
7,-1.28254139677402
8,1.9069614899190857
9,-2.930861137264806
10,1.9381363356336614
11,2.9537189348171786
12,-1.8060558679435506
13,-1.8064695064932383
14,-2.644822320320534
15,2.84573078874919
16,1.3106867755389189
17,-0.4789419316751484
18,1.5798967789868268
19,2.145994257465384
20,2.1985609046952543
21,2.5870112049057994
22,-0.9312089583173062
23,0.7448865352002709
24,3.0335285974961046
25,2.491747942363464
26,2.001214404041269
27,-2.272324932551766
28,-1.3166626717685848
29,1.3473665173783331
30,-2.249733376403247
31,2.6728964089374134
32,2.4543542704642007
33,-2.1402802420204985
34,-2.4147980740173702
35,-2.7430739404148348
36,-1.7651017110892404
37,-2.075783050066125
38,1.8897453290314594
39,-2.109690837007461
40,0.431425268321588
41,0.06551662622433163
42,0.8839496107016487
43,-3.3670558588678485
44,-1.6502999884401284
45,-2.345258262682899
46,-0.9768646976028776
47,-3.0562557811948787
48,-2.775177058041347
49,-2.7430193565975536
50,2.5012514890021187
51,2.5329424944064964
52,2.877869329429581
53,2.6848119593344943
54,2.346357314596517
55,2.216847403311643
56,1.9555021000316568
57,2.2330435788826097
58,-1.1303415780104906
59,-1.7574707481922243
60,2.856664776144198
61,1.4453017828639219
62,-0.9485323620674713
63,3.263108457203419
64,-1.613888256599619
65,0.9450193904070971
66,3.4164970455230286
67,-2.7172529703450916
68,-3.2482153475745834
69,-1.3960652352953247
70,-0.41425729611307816
71,-1.1118191382659717
72,1.6290950169728404
73,3.0644087922405543
74,1.8900452257504785
75,2.809845192777754
76,1.9178412877527933
77,0.014939402635112842
78,3.3243617270022714
79,3.2509547644527146
80,2.3737691068779547
81,2.9176623297276176
82,2.04853616147523
83,2.084757756704729
84,2.4838699297199867
85,2.703088119613792
86,1.057471946328059
87,2.3017357566156207
88,2.5190036346891613
89,2.6491814120372688
90,2.5656047588715403
91,2.1514236128887365
92,-2.7767634535755326
93,-2.021120803131142
94,-1.3670222306595967
95,-1.3672304473788
96,2.1070906530769875
97,2.958619069721866
98,2.8884486324317002
99,2.9652821303496424
100,-2.342456398721879
