num,position
1,-4.607190692083298
2,-4.994822551447178
3,-4.827720697075632
4,-5.501648020457397
5,-4.564409141556045
6,-5.171985366160388
7,-4.9235757970524645
8,-4.792114150662328
9,-4.143315094803521
10,-4.75342211699566
11,-4.4893415695523275
12,-4.502610736925529
13,-5.56570038049318
14,-5.864945412335563
15,-5.5713528682341025
16,-5.176103288958867
17,-5.360402423650217
18,-3.939597253171108
19,-3.781855657455065
20,-4.146357300303906
21,-4.270583148379526
22,-5.496843174859882
23,-5.847935224979846
24,-5.546071663823491
25,-4.199620889390894
26,-5.59416342244595
27,-5.841313418157723
28,-4.659489976670086
29,-5.329127557943947
30,-5.17061783063488
31,-5.129363124866895
32,-5.0908175706501035
33,-4.555952106133456
34,-4.986613647365406
35,-4.395574428629927
36,-4.607899540566642
37,-5.214379522975953
38,-5.512583052002078
39,-5.791871302612083
40,-5.865753959877824
41,-4.654277989985614
42,-5.297073995138337
43,-6.189181463066045
44,-3.6204078639117165
45,-4.860976451688863
46,-4.797297075139042
47,-5.034900634984529
48,-4.187718634827529
49,-4.444621671972224
50,-4.720216243513697
51,-4.215265138980544
52,-4.184103044007252
53,-4.379031178573887
54,-5.3268641672954775
55,-2.9748807928182703
56,-2.804511626654948
57,2.11045172730344
58,-6.183840225372843
59,-4.944176710502397
60,-6.028366171139579
61,-4.847276747385383
62,-5.210776887219377
63,-4.810239224442285
64,-4.63304325004342
65,-4.469247913325471
66,-4.179582737464735
67,-4.55679733754579
68,-5.0980584207991075
69,-5.244269214665927
70,-5.626038353128758
71,-4.967198697910604
72,-5.119405626256519
73,-5.294627122504387
74,-5.55082483048044
75,-5.065345984034078
76,-4.449776183474297
77,-4.697048325136695
78,-5.229464271224556
79,-5.56650620246963
80,-5.751058765459522
81,-5.041136579893426
82,-4.2234882662830575
83,-4.3324534753395145
84,-4.75682928365762
85,4.429147838718103
86,-3.588930885355495
87,-2.901187826022169
88,-5.505255453614916
89,-5.250539096718483
90,-5.115453931956139
91,-4.70154160255735
92,-5.354076024914836
93,-4.595578995368889
94,-6.113114785954245
95,-4.82503854078844
96,-5.149695075070668
97,-4.748269692692249
98,-4.3988548589289405
99,-4.006906528843761
100,-5.486352224315247
101,-5.16814605218217
102,-4.571168010847789
103,-5.399427204967068
104,-4.502511828508984
105,-5.141791654231493
106,-5.096438512518033
107,-5.178999508116846
108,-4.837249511615481
109,-5.454576943623161
110,-4.601656063908138
111,-5.528815339081053
112,-4.432708135720174
113,-4.836993806099008
114,-5.263900386875506
115,-4.463487312989997
116,-3.9354440256139718
117,-4.082438104359976
118,-3.9309882671429737
119,-4.874290297994886
120,-5.206026132681016
121,-3.648127385108215
122,-5.906065094965822
123,-4.759380508571889
124,-4.837628325995615
125,-5.030222762804632
126,-4.463140588584471
127,-4.153823623692396
128,-3.8892905382635456
129,-3.392315198813378
130,-4.614741990823048
131,-5.447699446010715
132,-4.781196754584518
133,-4.65302969473256
134,-5.6749548316936345
135,-4.130533671460405
136,-5.563039388827886
137,-4.2587571800515045
138,-5.661390807795086
139,-4.436659993902882
140,-4.6026498978563835
141,-5.212792656347089
142,-4.209539366298049
143,-6.012812542518637
144,-4.27391604408238
145,-4.935983513960272
146,-5.46101467438366
147,-4.686928360203833
148,-4.797583925657085
149,-5.247030681856668
150,-5.1422149575915
151,-5.03030819832937
152,-5.224310636714289
153,-4.960879109608134
154,-5.143704688050541
155,-5.216877087285024
156,-4.671809576176978
157,-4.073203625677562
158,-4.030380920126515
159,-3.7991313300700247
160,-4.029148714518209
161,-5.273101340998327
162,-4.410785522252376
163,-4.957821561705609
164,-4.759305664994886
165,-4.954569370725865
166,-4.265341515795016
167,-4.310995324477657
168,-5.070235258457636
169,-5.188616618008933
170,-5.860274672051656
171,-4.568442624035757
172,-4.721851190844893
173,-4.668036078318021
174,-5.30309870334877
175,-4.2197690763878
176,-5.5349453265538635
177,-5.703412505257475
178,-4.96344940280308
179,-4.855497040929404
180,5.003074580204183
181,6.025712098406167
182,4.43661637252635
183,4.156727948996643
184,3.7058168947895638
185,5.608474438684032
186,4.96622910514734
187,5.497887507910647
188,5.456509878414655
189,4.717863262248148
190,4.702066098663547
191,4.201920669895925
192,4.583592105599713
193,5.348066359825758
194,5.182731967934544
195,4.931598460271026
196,5.550504493245636
197,4.697262730907321
198,5.2860513055698615
199,4.681363791003557
200,5.1547415474650204
201,4.913141142955535
202,4.390904520802685
203,4.345547563208793
204,4.711158591933772
205,5.3274894204914816
206,5.694994292403106
207,5.623867177492151
208,5.201235334426714
209,5.782592755260946
210,4.9246957622941565
211,3.7156678889636634
212,6.232203496419906
213,4.86181430027715
214,4.863234439973835
215,4.827724329397778
216,4.5322227000477415
217,5.38874930929234
218,4.611316498639141
219,4.244208998362728
220,4.875114321932694
221,5.457302795497231
222,5.037911310262736
223,5.173519285399237
224,4.898935407345469
225,4.327651957608667
226,5.430828499095448
227,4.550375575778162
228,4.003247805361831
229,5.672324238075873
230,3.9918715708456727
231,5.038147424817506
232,5.263209675701452
233,5.04122314581698
234,5.164236079834037
235,4.263339260768323
236,5.246460707211879
237,4.805455710381443
238,5.850017651329351
239,4.486702627801497
240,5.014364652700344
241,4.75447423199158
242,5.496515544762428
243,5.107700585725539
244,4.661039209093191
245,5.438103242713872
246,5.945156315908655
247,-4.764649791815472
248,-4.073615872557665
249,-5.472483175254615
250,-4.189035597876178
251,-5.211722831566707
252,-4.520482848072474
253,-5.412053298891633
254,-5.560707409219965
255,-3.576962619530919
256,-4.004810220403996
257,-6.145171509774661
258,-5.180347168962911
259,-5.552004440346144
260,-5.500213082556411
261,-4.440654688345173
262,-4.762077096865012
263,-4.309127595945523
264,-5.72302566266885
265,-4.756438705316168
266,-5.963954343364179
267,-3.8029810510066113
268,-5.055545413021676
269,-5.109198853977361
270,-4.7988328547167995
271,-5.386188873788624
272,-5.173905387165776
273,-5.43412670165575
274,-4.63041296827962
275,-4.874070650141209
276,-5.353466243095415
277,-4.690076062049631
278,-5.340691288955037
279,-4.648208905779576
280,-5.045964231318692
281,-5.591486369353471
282,-5.30780845818253
283,-5.051929963220651
284,-4.593003135031932
285,-4.642054072753032
286,-5.227965838698687
287,-5.135460673522156
288,-5.131693191519792
289,-5.24384181671687
290,-4.460633583681492
291,-4.791706178549506
292,-5.392351929790107
293,-4.89840281023322
294,4.597496943708286
295,4.097060078478474
296,3.8756365475932384
297,3.895871498482572
298,5.263332459016226
299,4.7912037279151605
300,5.5169171580701395
301,4.432868380584692
302,5.387172073410834
303,5.199165631798831
304,-5.367914865426542
305,-6.444909349239523
306,-5.610639882478681
307,-3.946940792172322
308,-4.93563072515288
309,-5.454735596993443
310,-4.898553531652434
311,-4.766901849449859
312,-5.361075480263797
313,-4.801106460687987
314,-5.571169924042403
315,-4.746580379190924
316,-5.163066161202607
317,-4.814286815870734
318,-5.181387417017122
319,-4.735576435792936
320,-5.184341256790668
321,-4.369388921623452
322,-5.18276412240766
323,-5.408792881023379
324,-4.835858568574234
325,-5.060390097665735
326,-4.509155559343608
327,-4.901749338286323
328,-4.4536341246242
329,-4.82804243141276
330,-3.8763868645824395
331,-4.612187313626626
332,-4.42178875168614
333,-4.312252257745477
334,-5.24075137857797
335,-4.0102389818621536
