num,position
1,-4.683647321627651
2,-5.063447122509304
3,-5.043231071215278
4,-3.4604266853449133
5,-3.4575738454905647
6,2.815279901276524
7,-2.37801431720772
8,2.3081959738201654
9,-2.8476098292073715
10,4.6562465429128395
11,4.583437051033599
12,3.006488058137947
13,3.3474566461151767
14,4.075088067214667
15,3.5271970697083272
16,4.118167585129392
17,3.222889341615291
18,3.129016925818778
19,3.68538735590832
20,4.046467403475706
21,-4.587163366153932
22,3.9899117130925017
23,3.8968960526914938
24,4.70384897844794
25,4.224084059818136
26,3.82862641472091
27,3.8992979192255888
28,3.485205946206335
29,-3.095541569642526
30,3.4196570341680506
31,2.1574158111596837
32,4.162900578145104
33,3.6358795700437856
34,3.28622441599439
35,3.1347619378498734
36,4.4005357733317485
37,4.9434714745409085
38,3.719001391755242
39,3.742498869195911
40,4.119694947496782
41,3.672219859267596
42,3.7628358861843925
43,4.335392674285231
44,3.647237272006212
45,2.792862090196639
46,-3.7441894202758057
47,3.781429147606257
48,4.54796013538725
49,3.0128597038190073
50,-3.739850850179371
51,-3.0263860974944956
52,-3.4433085711736684
53,-4.590969293948288
54,-4.180048363718734
55,-3.848706010604099
56,-3.9256443230764315
57,-4.22651689869638
58,-2.5683814509264336
59,-4.265933600305065
60,-3.246423979392268
61,-3.0834195296502536
62,-4.749941421456734
63,-4.436434421782021
64,-4.508555087854145
65,-4.028648237724051
66,-3.864442083665014
67,-3.469353151155808
68,-3.448716683794075
69,-4.184889004302494
70,-4.2324658500088415
71,-4.0443905603133175
72,-3.7295152598422954
73,-3.2563789392537608
74,-3.7642811594831027
75,-4.047114436639312
76,-4.447298475351995
77,-4.330443686006024
78,-4.90464690399916
79,-3.0246999650923367
80,-4.561783356417055
81,-4.393334604030333
82,-4.116029755172135
83,-3.7654251910906904
84,-4.889302836888074
85,-2.8449399411132177
86,-3.940800676929168
87,3.8298796191056077
88,-3.821079628240149
89,-4.289677119735666
90,-3.927626044293233
91,-4.1263110675958075
92,-4.871742654680711
93,3.4633745337815007
94,3.5574761310432823
95,4.39410617065109
96,4.404184374945064
97,2.7422260453293497
98,-2.796940701564794
99,-3.179397717722601
100,-3.5391395346719285
101,-4.569298463333937
102,-4.0841351018395855
103,-4.380755497368227
104,-2.6837000162517466
105,-0.8323126168356474
106,0.5214707224243664
107,-5.268574076829024
108,-4.664833467270997
109,-4.697130456222491
110,-3.47101853059608
111,-4.230207196388447
112,3.6467296055565477
113,-5.276803924021232
114,-3.146360013383256
115,-2.5763738666320872
116,4.457294370541849
117,3.18750163158054
118,3.786661783310606
119,3.8011480140719627
120,-4.285216302383192
121,3.901385338881342
122,4.351676781357266
123,3.772096677621251
124,4.5305100678830605
125,-3.7931748845167634
126,-2.8177908683073793
127,-4.3998192784354
128,-3.228792648091529
129,-4.107124650855292
130,4.544961331399884
131,2.5221516855560306
132,3.33489214230012
133,3.6277774558361706
134,3.72759191362489
135,4.833408093240081
136,-4.400791241589108
137,3.461234390589869
138,-4.161170565945076
139,-4.309670215441843
140,-3.1883595274288385
141,4.064495105125836
142,4.258177674888955
143,3.860668056870688
144,3.87106620213161
145,3.642610053190152
146,4.494964005915747
147,3.4447014394603634
148,3.334313664618671
149,4.358438689954378
150,2.531388028015373
151,-3.4747571059546782
152,-3.148217992932924
153,-4.509350115490531
154,-3.2575841213556807
155,-4.32039392638784
156,-3.397442770191148
157,-3.977362199919039
158,-3.644732870053846
159,-4.112021140185509
160,-4.190197682524655
161,-4.564034071440735
162,-3.6067164031463683
163,-4.273080581647135
164,-3.9129770825598564
165,-4.165518041686502
166,-3.507562528967103
167,-3.3620038721287893
168,-3.002779969949236
169,-3.3351675310844886
170,-5.522684969334845
171,4.43453707794127
172,4.795110725477123
173,3.169056622202426
174,3.486876972733242
175,-2.8569612154807533
176,4.195500167395812
177,3.218688199854151
178,4.51117652551077
179,3.242808791331191
180,4.0854566043660085
181,4.219675443678776
182,3.592545925421735
183,4.0888911691695125
184,4.045913936261664
185,3.532523961300109
186,4.269757748575687
187,3.299939368271021
188,3.5763191854188996
189,4.134038949661525
190,4.686070243740868
191,4.5747982687120174
192,3.4543892807430403
193,4.465899175393343
194,2.7503961802925136
195,-4.0939197762156265
196,2.5012488275665863
197,3.634528907813369
198,3.983109104568044
199,4.634791373418706
200,4.686738518214442
