num,position
1,-4.379398817354558
2,-3.714410305134268
3,-4.060397113261303
4,-4.366475548791271
5,-4.216999607275049
6,-2.8987455652708434
7,2.8142704260443736
8,-5.281205579819764
9,-1.1880750830796227
10,3.672640989131752
11,4.390477471824411
12,3.7354128249935243
13,3.4633403483842997
14,3.024773695018583
15,-3.7172702544983878
16,-2.8756920449993473
17,-4.073589507986659
18,-4.230012127689129
19,-4.045663699198585
20,-4.1873302670593215
21,-4.712918341618777
22,3.9351090362247056
23,-3.3168319506875754
24,-3.0379967783111717
25,-3.103679109218211
26,-3.2253484671550803
27,4.163673058694172
28,4.455269022318934
29,3.6566355524136345
30,3.764299045222206
31,3.721450272672424
32,4.508739368169961
33,3.402733053058311
34,3.093751638099114
35,3.2417384311666257
36,2.54263579618417
37,-3.067923476200665
38,-2.935833523476761
39,4.613265358971434
40,3.1389786216721465
41,4.198131964727274
42,3.388010492949645
43,3.9745162363338444
44,4.301206364699601
45,-4.100630099958011
46,-2.543726621216342
47,-4.110117491340746
48,-3.6993684193040988
49,-4.479983492221599
50,-4.078667958595834
51,-2.9529431241753734
52,3.4308010719368305
53,-4.123909227106952
54,-3.9730010466291947
55,-4.0515995203913535
56,-4.149765896533372
57,-4.288019107830756
58,-3.8460505708021886
59,-4.141875325880733
60,-3.859430854818453
61,-4.1802321591789715
62,-3.919866018145475
63,-4.504612014640745
64,-4.610346071283907
65,-3.3717935783336532
66,-4.896684630841186
67,-5.0840418008612005
68,-4.080601393588424
69,-3.701835562487492
70,-4.299202920435407
71,-4.036193008413891
72,-4.153062421913347
73,4.134960668018138
74,-4.056142439965704
75,-5.171430721377952
76,-3.786682958300947
77,-4.074146343889735
78,-3.934415101302598
79,-4.3327265358290745
80,-3.5387768875175034
81,-4.43762786982705
82,-3.3477327386604783
83,-4.5908295363926825
84,-4.941420071232477
85,-4.44010061530169
86,-3.6182946232582314
87,-3.196082417986112
88,-3.052587659320305
89,-4.376265744563264
90,-3.5812943796638796
91,-3.1105426274675914
92,-3.5735171865432713
93,-3.8585395795239252
94,-3.5037994992839483
95,4.576361959216067
96,-2.6826978427603727
97,-3.2496461585740777
98,-1.9768316084318265
99,-5.144966561069014
100,4.82930408062137
101,4.2368913617076345
102,3.8912805420470757
103,3.9464267604918604
104,3.245421080701494
105,3.280928322269327
106,4.947072290870116
107,4.292467587260621
108,3.75613993297236
109,3.4949254516688395
110,4.392310150864795
111,4.173609990716686
112,4.243711976167601
113,3.4926452164294126
114,4.605652722420825
115,-2.8482936954109643
116,-4.28908496607753
117,-4.484820680898334
118,-4.389690274749407
119,-4.168663124071495
120,-3.259112263786836
121,-4.1583391573478234
122,-4.078822622137737
123,-4.322873447568711
124,3.2703313769348483
125,-3.8129032850870015
126,4.008017236999686
127,4.84879834489047
128,2.614814606927162
129,2.9168448322868237
130,-4.407687456047031
131,-3.253018149290936
132,4.3917586302780585
133,3.6524343142265874
134,3.665197668798722
135,4.312591665928025
136,4.128836479744006
137,4.391178286800281
138,4.64447874713194
139,3.857397742589681
140,4.4933741692045555
141,3.3721618015712664
142,4.347983167754194
143,4.282098246258595
144,3.6601789113170717
145,4.7328954568617565
146,1.9429550608130732
147,4.287248841275645
148,4.386481469264705
149,3.4022582953346294
150,4.326548537205671
151,3.278884598819227
152,4.17576610800656
153,4.029702305664928
154,4.000468928606079
155,3.4386539063728865
156,3.323065540724926
157,4.256879195760806
158,4.928375121052195
159,4.420383196755635
160,2.7456496892861892
161,3.2664510854797832
162,3.3775965259656253
163,4.515690400619965
164,3.4046230807073066
165,2.917855169262065
166,4.312754892970787
167,4.056186441699733
168,-3.886535431116352
169,-2.5779345184033424
170,-4.696421381601949
171,-4.384564010274737
172,3.3199164619048176
173,4.195536912898618
174,4.895832426442828
175,4.129341492923885
176,2.55863789716952
177,3.6656238541948998
178,3.6024000503196127
179,4.409158659313807
180,4.297606644909138
181,2.8734891207345434
182,-3.8731529873490818
183,-1.9447227499538506
184,3.7391141779339936
185,4.32113497384279
186,3.473932890904294
187,4.197332707600175
188,3.0278276797297536
189,3.4908823468105794
190,3.8838132130596534
191,3.7287289282065927
192,3.3634724292557543
193,3.271255641353811
194,3.1594124824177765
195,5.018091360309278
196,4.87483911724299
197,2.829013926748674
198,4.411545576165437
199,4.513778483169721
200,4.279893304285562
201,4.432400117544956
202,4.411384175460476
203,4.275333330819407
204,4.426023526523373
205,3.828322116628728
206,4.245485574586013
207,3.7747484330011805
208,-4.947907888463005
209,-3.7367190413282714
210,-3.8998243216909234
211,-3.7210140006042565
212,-3.7300508325799164
213,-3.6431255150889275
214,-3.2699272591327695
215,-4.4095741621101965
216,-4.187549932809569
217,-4.428174565545746
218,-4.119152355760698
219,-3.3852300701747833
220,-4.009352560841011
221,-4.470093538791405
222,2.6910012688279217
223,3.7438877293604538
224,3.812679394881414
225,4.101554468062279
226,3.7540368902354952
227,3.120699392106694
228,2.9533599284806407
229,4.308159277724169
230,3.025260958765621
231,-4.102167290616439
232,-4.969747073737521
233,-4.404134746687431
234,-4.433578660087177
235,-4.132483000089522
236,-4.3100180499206235
237,-3.349617345542793
238,-3.223463737886865
239,-3.8498135970901126
