num,position
1,-7.792994371386664
2,-4.686041683446074
3,3.9003236722695576
4,2.750124260074669
5,1.3233362780353133
6,0.21133401326528478
7,-0.7271956061985936
8,0.45946202626594435
9,-0.6437381776624367
10,-0.1998154799838776
11,-0.22719471757808485
12,0.6519583639907438
13,-0.5868880735731867
14,1.11987523547233
15,0.866046058304196
16,-0.9503123079479519
17,0.29853908529401885
18,-0.6931495929938691
19,-0.09472566997933285
20,-1.6474426363498385
21,-1.0524986298849974
22,0.5224730115752152
23,-0.4539236205828807
24,-0.9734817977480059
25,-0.9024771416028816
26,0.9747783309823799
27,0.07020465841225487
28,-0.4758736709608975
29,-0.6011776129428821
30,0.791433561493962
31,-0.8314786546181647
32,-0.8743444719465394
33,-0.7492006795443746
34,-0.22526317263299944
35,0.697929485489599
36,0.14744615703065378
37,-0.6520236773814592
38,-0.011977009878856748
39,-0.12597022448174222
40,0.7657025926732963
41,0.24765493182100684
42,-0.3598556586059498
43,-0.39751661968313634
44,-0.24721428225498343
45,-0.4805243844568725
46,-0.5179493578119292
47,0.12271070113735227
48,-0.09638143048132619
49,-0.5940741432282657
50,0.40228109394858436
51,-0.43301612881376883
52,0.08088289849527186
53,-0.9185140348888599
54,0.9733490812572292
55,-0.07701070018535816
56,0.43091523772003804
57,-0.5544496729799935
58,0.24600980765838543
59,0.4592608267332192
60,-0.11010224223010745
61,0.8513549288865256
62,-0.8882108784342506
63,0.07661600414824576
64,-0.345173958430145
65,0.4021135424543587
66,0.12048852836625379
67,1.2198296547152658
68,-0.9838697316420131
69,-0.10770693186396407
70,-0.3938847691413567
71,-0.35953193497937086
72,-0.6148459834093245
73,1.2963287528782352
74,-0.40400970801460545
75,-0.16603944610748478
76,-0.871616122465035
77,0.4542306124161062
78,-0.02845077324036538
79,-0.2618818611695968
80,0.7486530401961655
81,-0.9178881172912483
82,1.1399525449304093
83,0.7857947352047141
84,-0.6342280172397086
85,-0.7289520274662724
86,-0.5269198897579663
87,-0.6281997485400836
88,-0.6008222611419285
89,-1.052802136357931
90,0.3298092752203061
91,0.18482472495697522
92,-0.7208097750328442
93,-1.5370871416220169
94,1.378323815889802
95,0.6123862691892619
96,-1.1739845781800025
97,0.024473867298382856
98,0.8756268298765679
99,-1.2792336715793429
100,0.39132246468853893
101,0.8356405306894121
102,-0.11310918149443516
103,-0.16697867016973333
104,-0.8969965786960863
105,0.8536445719954404
106,-0.7850827239005866
107,0.555172749591641
108,-0.7816182278030084
109,0.2287094464638617
110,0.9277542148992008
111,0.8785745069724662
112,-0.40739841254456977
113,0.7370874914645533
114,-0.8103160258178477
