num,position
1,-0.6039438430519883
2,0.3520212824659392
3,0.11638334144566187
4,-0.7448388324642625
5,-0.17027074734237146
6,0.5867398001215758
7,0.5100566902732631
8,0.6102750240761381
9,-1.1982729899141216
10,-0.7484114164435134
11,0.002379535733904703
12,-0.005376443256711383
13,-0.6718405823498479
14,0.5590541727204918
15,0.03304544289595768
16,-0.9768563652947506
17,0.370493453068077
18,-0.18304520737828156
19,-0.11477778786568571
20,0.8747030095907888
21,-0.7283509540853377
22,0.9747677049671992
23,-0.27665601497075976
24,-1.6394264144609334
25,0.8610305460779539
26,-0.8249172126960254
27,-0.7456508777096982
28,-0.06489209383694217
29,-0.10540854772202302
30,-1.62480247450911
31,0.4440556610986377
32,0.4791751305305674
33,-0.4268823975288001
34,0.4415272561971424
35,-0.5549753665295736
36,0.4750573242861993
37,-0.720595503322377
38,0.6027484595282573
39,-0.06685317405104207
40,-0.6733180769991449
41,-0.6559616373790682
42,0.5888521429687206
43,-0.9833278208136793
44,1.0722755261860346
45,1.2080921820816073
46,-0.3873601390638637
47,-0.5043095047369857
48,-0.5154263782574642
49,0.8887406146100716
50,0.9542708073129624
51,1.0280893155238324
52,0.6084754988509555
53,-0.6890750886434311
54,-0.3930014272471425
55,-0.7083949180947826
56,0.5395686253553915
57,-1.2190781544508908
58,1.4173908338439904
59,-0.5171296660164835
60,-0.5999720649575657
61,-0.4672627646887211
62,-0.8152951995777187
63,-1.0888516054380286
64,-1.4427475993749894
65,-0.19640613525383266
66,0.3476824004305801
67,1.1904770792264951
68,0.33230161264305025
69,-0.21243804435642488
70,-0.08332560195738026
71,0.9047090468943235
72,-0.3434275078232609
73,0.3068683371114833
74,0.3549746218454164
75,-0.7012920004672463
76,1.3470006523016504
77,1.0371019375544748
78,-1.1483176455115078
79,1.0598945661568582
80,-0.11282996129844847
81,-0.1841567159945594
82,-0.36964422825774435
83,0.727671243729862
84,-0.4931832857878664
85,-0.4253838872627913
86,-0.05070796793036969
87,0.894944927912098
88,-1.128909589973759
89,1.662603568794946
90,1.517295059400464
91,-0.14988509146985152
92,-0.7889202545575476
93,-0.689084144935526
94,-1.1943430734383753
95,-0.7390043160350412
96,-0.323212093711124
97,-0.257311676214373
98,0.09820827976263402
99,-0.7724345805917636
100,-0.09671024855077093
101,1.8054618004668264
102,-0.31314630204771277
103,-0.2777807527207692
104,0.5316736182248789
105,0.6972874870907635
106,0.5700794985048638
107,0.6601033284927009
108,-0.44100106749776913
109,0.2697065008769819
110,-0.48718023088806817
111,0.5182341155489318
112,2.1322357882849765
113,1.822044848784854
114,-0.03102276954182237
115,0.5227688667388151
116,-0.8355684061932056
117,0.1494991422050269
118,0.6763415539087632
119,0.4135234374558401
120,-0.28571204688684304
121,-0.7219839059902551
122,-0.7038392214318563
123,0.10176049459483494
124,0.555947539798666
125,0.027902308393821684
126,0.06678816044713898
127,0.539690612026309
128,1.1751352914883348
129,0.029008651096562588
130,0.7280541239527203
131,0.041063660670076274
132,-0.2558770406169444
133,-0.7943128290695523
134,-1.186442987970299
135,1.0306349950584437
136,0.4686937073974473
137,0.5684712506201155
138,-0.8302953679288549
139,0.7633993518941296
140,-0.43778070082424847
141,0.5082640049540927
142,-0.4419500750464156
143,1.347016253178218
144,-0.8855793383294213
145,0.3223776348175811
146,-0.097490437854999
147,0.7208276489053489
148,1.529312727216075
149,0.33245576739036764
150,-0.3095436411875703
151,0.7853274501988992
152,-0.45582751586459125
153,0.04503480673010429
154,0.4051050070267408
155,0.9443513826134868
156,-1.2935356602860857
157,0.9067720834289474
158,-0.10155656888038322
159,0.6076923053630896
160,0.5859048814996228
161,-0.1065767195486611
162,0.20006394241762848
163,0.03966656127020585
164,0.5952033507045051
165,-0.7577406998151837
166,1.1022778045768042
167,0.06912897447359256
168,-0.025221422679228667
169,-0.37491035615550494
170,-0.15088188454115148
171,0.6428907858219208
172,0.5466138090729871
173,0.038138289313074836
174,0.557297959584913
175,0.6044960574464113
176,0.19168425716868143
177,0.42357334092828225
178,0.9117357270482795
179,0.6644529008716695
180,-1.2772496435417757
181,1.256335500797137
182,1.0954894943807183
183,1.060919975631034
184,0.8789527298467128
185,-0.7667342707408302
186,-0.19136516578846852
187,-1.4228936941362296
188,1.0888339722767348
189,-1.0656345828604525
190,0.32189384232457385
191,0.5330182359623308
192,-1.4884852043959906
193,1.7802660778229846
194,1.3389438494018755
195,-1.3234821147873639
196,0.9158773439827588
197,-1.1424863367318707
198,-0.5375985037833804
199,1.0671764769004106
200,0.5012203353711957
